,llave_dmgrfc,fk_municipio,fk_indicador,fk_fecha,valor_dmgrfc
624,624,15401.0,9,2018-01-12,48.0
625,625,15403.0,9,2018-01-12,96.0
626,626,15500.0,9,2018-01-12,87.0
627,627,15511.0,9,2018-01-12,87.0
628,628,15514.0,9,2018-01-12,98.0
629,629,15518.0,9,2018-01-12,77.0
630,630,15522.0,9,2018-01-12,56.0
631,631,15533.0,9,2018-01-12,83.0
632,632,15550.0,9,2018-01-12,56.0
633,633,15621.0,9,2018-01-12,65.0
634,634,15660.0,9,2018-01-12,52.0
635,635,15673.0,9,2018-01-12,76.0
636,636,15676.0,9,2018-01-12,84.0
637,637,15696.0,9,2018-01-12,97.0
638,638,15720.0,9,2018-01-12,75.0
639,639,15723.0,9,2018-01-12,26.0
640,640,15762.0,9,2018-01-12,86.0
641,641,15774.0,9,2018-01-12,87.0
642,642,15820.0,9,2018-01-12,91.0
643,643,15832.0,9,2018-01-12,53.0
644,644,15839.0,9,2018-01-12,55.0
645,645,54125.0,9,2018-01-12,97.0
646,646,50245.0,9,2018-01-12,52.0
647,647,50686.0,9,2018-01-12,40.0
648,648,85015.0,9,2018-01-12,79.0
649,649,85136.0,9,2018-01-12,35.0
650,650,85279.0,9,2018-01-12,58.0
651,651,85315.0,9,2018-01-12,59.0
652,652,97161.0,9,2018-01-12,57.0
653,653,97666.0,9,2018-01-12,34.0
654,654,27745.0,9,2018-01-12,72.0
655,655,25299.0,9,2018-01-12,87.0
656,656,25324.0,9,2018-01-12,81.0
657,657,25339.0,9,2018-01-12,100.0
658,658,25368.0,9,2018-01-12,78.0
659,659,25483.0,9,2018-01-12,88.0
660,660,25871.0,9,2018-01-12,56.0
661,661,25086.0,9,2018-01-12,51.0
662,662,25095.0,9,2018-01-12,84.0
663,663,5004.0,9,2018-01-12,79.0
664,664,5475.0,9,2018-01-12,81.0
665,665,68013.0,10,2018-01-12,55.0
666,666,68121.0,10,2018-01-12,66.0
667,667,68132.0,10,2018-01-12,61.0
668,668,68160.0,10,2018-01-12,59.0
669,669,68176.0,10,2018-01-12,100.0
670,670,68245.0,10,2018-01-12,86.0
671,671,68264.0,10,2018-01-12,81.0
672,672,68296.0,10,2018-01-12,85.0
673,673,68322.0,10,2018-01-12,97.0
674,674,68344.0,10,2018-01-12,83.0
675,675,68370.0,10,2018-01-12,37.0
676,676,68425.0,10,2018-01-12,63.0
677,677,68522.0,10,2018-01-12,44.0
678,678,68524.0,10,2018-01-12,85.0
679,679,68682.0,10,2018-01-12,72.0
680,680,68686.0,10,2018-01-12,81.0
681,681,68705.0,10,2018-01-12,78.0
682,682,68867.0,10,2018-01-12,62.0
683,683,18479.0,10,2018-01-12,95.0
684,684,15248.0,10,2018-01-12,83.0
685,685,15276.0,10,2018-01-12,90.0
686,686,15293.0,10,2018-01-12,84.0
687,687,15317.0,10,2018-01-12,47.0
688,688,15332.0,10,2018-01-12,87.0
689,689,15362.0,10,2018-01-12,56.0
690,690,15380.0,10,2018-01-12,91.0
691,691,15401.0,10,2018-01-12,45.0
692,692,15403.0,10,2018-01-12,86.0
693,693,15500.0,10,2018-01-12,86.0
694,694,15511.0,10,2018-01-12,84.0
695,695,15514.0,10,2018-01-12,97.0
696,696,15518.0,10,2018-01-12,72.0
697,697,15522.0,10,2018-01-12,50.0
698,698,15533.0,10,2018-01-12,58.0
699,699,15550.0,10,2018-01-12,37.0
700,700,15621.0,10,2018-01-12,66.0
701,701,15660.0,10,2018-01-12,51.0
702,702,15673.0,10,2018-01-12,76.0
703,703,15676.0,10,2018-01-12,80.0
704,704,15696.0,10,2018-01-12,95.0
705,705,15720.0,10,2018-01-12,76.0
706,706,15723.0,10,2018-01-12,27.0
707,707,15762.0,10,2018-01-12,74.0
708,708,15774.0,10,2018-01-12,94.0
709,709,15810.0,10,2018-01-12,91.0
710,710,15820.0,10,2018-01-12,86.0
711,711,15832.0,10,2018-01-12,41.0
712,712,15839.0,10,2018-01-12,53.0
713,713,15879.0,10,2018-01-12,91.0
714,714,54125.0,10,2018-01-12,82.0
715,715,54680.0,10,2018-01-12,94.0
716,716,44420.0,10,2018-01-12,99.0
717,717,50245.0,10,2018-01-12,53.0
718,718,50686.0,10,2018-01-12,35.0
719,719,85015.0,10,2018-01-12,71.0
720,720,85136.0,10,2018-01-12,30.0
721,721,85279.0,10,2018-01-12,54.0
722,722,85315.0,10,2018-01-12,52.0
723,723,97161.0,10,2018-01-12,51.0
724,724,97666.0,10,2018-01-12,38.0
725,725,27745.0,10,2018-01-12,46.0
726,726,25086.0,10,2018-01-12,47.0
727,727,25095.0,10,2018-01-12,92.0
728,728,25299.0,10,2018-01-12,100.0
729,729,25324.0,10,2018-01-12,87.0
730,730,25339.0,10,2018-01-12,96.0
731,731,25368.0,10,2018-01-12,83.0
732,732,25483.0,10,2018-01-12,81.0
733,733,25871.0,10,2018-01-12,57.0
734,734,5004.0,10,2018-01-12,88.0
735,735,5475.0,10,2018-01-12,74.0
736,736,15022.0,10,2018-01-12,70.0
737,737,15090.0,10,2018-01-12,52.0
738,738,15092.0,10,2018-01-12,50.0
739,739,15106.0,10,2018-01-12,77.0
740,740,15114.0,10,2018-01-12,25.0
741,741,15135.0,10,2018-01-12,100.0
742,742,15187.0,10,2018-01-12,66.0
743,743,15215.0,10,2018-01-12,69.0
744,744,15218.0,10,2018-01-12,88.0
745,745,15224.0,10,2018-01-12,96.0
746,746,15226.0,10,2018-01-12,51.0
747,747,15236.0,10,2018-01-12,93.0
748,748,25086.0,11,2018-01-12,52.0
749,749,25324.0,11,2018-01-12,96.0
750,750,25339.0,11,2018-01-12,88.0
751,751,25368.0,11,2018-01-12,80.0
752,752,25483.0,11,2018-01-12,76.0
753,753,25871.0,11,2018-01-12,55.0
754,754,18479.0,11,2018-01-12,77.0
755,755,17446.0,11,2018-01-12,98.0
756,756,54125.0,11,2018-01-12,71.0
757,757,54480.0,11,2018-01-12,100.0
758,758,54680.0,11,2018-01-12,85.0
759,759,54871.0,11,2018-01-12,89.0
760,760,68013.0,11,2018-01-12,54.0
761,761,68121.0,11,2018-01-12,56.0
762,762,68132.0,11,2018-01-12,47.0
763,763,68160.0,11,2018-01-12,50.0
764,764,68169.0,11,2018-01-12,95.0
765,765,68176.0,11,2018-01-12,95.0
766,766,68209.0,11,2018-01-12,94.0
767,767,68245.0,11,2018-01-12,65.0
768,768,68264.0,11,2018-01-12,71.0
769,769,68296.0,11,2018-01-12,91.0
770,770,68322.0,11,2018-01-12,86.0
771,771,68344.0,11,2018-01-12,65.0
772,772,68370.0,11,2018-01-12,29.0
773,773,68425.0,11,2018-01-12,64.0
774,774,68522.0,11,2018-01-12,41.0
775,775,68524.0,11,2018-01-12,70.0
776,776,68682.0,11,2018-01-12,60.0
777,777,68686.0,11,2018-01-12,74.0
778,778,68705.0,11,2018-01-12,71.0
779,779,68720.0,11,2018-01-12,90.0
780,780,68867.0,11,2018-01-12,53.0
781,781,44420.0,11,2018-01-12,80.0
782,782,50686.0,11,2018-01-12,31.0
783,783,50245.0,11,2018-01-12,49.0
784,784,81220.0,11,2018-01-12,100.0
785,785,85015.0,11,2018-01-12,60.0
786,786,85136.0,11,2018-01-12,21.0
787,787,85279.0,11,2018-01-12,53.0
788,788,85300.0,11,2018-01-12,91.0
789,789,85315.0,11,2018-01-12,44.0
790,790,99624.0,11,2018-01-12,75.0
791,791,97666.0,11,2018-01-12,32.0
792,792,97161.0,11,2018-01-12,49.0
793,793,27745.0,11,2018-01-12,42.0
794,794,5004.0,11,2018-01-12,84.0
795,795,5475.0,11,2018-01-12,64.0
796,796,5501.0,11,2018-01-12,91.0
797,797,5658.0,11,2018-01-12,81.0
798,798,15022.0,11,2018-01-12,77.0
799,799,15090.0,11,2018-01-12,53.0
800,800,15092.0,11,2018-01-12,56.0
801,801,15106.0,11,2018-01-12,76.0
802,802,15114.0,11,2018-01-12,18.0
803,803,15131.0,11,2018-01-12,100.0
804,804,15135.0,11,2018-01-12,86.0
805,805,15162.0,11,2018-01-12,99.0
806,806,15187.0,11,2018-01-12,62.0
807,807,15215.0,11,2018-01-12,60.0
808,808,15218.0,11,2018-01-12,81.0
809,809,15224.0,11,2018-01-12,91.0
810,810,15226.0,11,2018-01-12,43.0
811,811,15236.0,11,2018-01-12,79.0
812,812,15248.0,11,2018-01-12,81.0
813,813,15276.0,11,2018-01-12,86.0
814,814,15293.0,11,2018-01-12,76.0
815,815,15317.0,11,2018-01-12,44.0
816,816,15332.0,11,2018-01-12,79.0
817,817,15362.0,11,2018-01-12,56.0
818,818,15368.0,11,2018-01-12,89.0
819,819,15380.0,11,2018-01-12,80.0
820,820,15401.0,11,2018-01-12,34.0
821,821,15403.0,11,2018-01-12,80.0
822,822,15500.0,11,2018-01-12,80.0
823,823,15511.0,11,2018-01-12,75.0
824,824,15514.0,11,2018-01-12,100.0
825,825,15518.0,11,2018-01-12,65.0
826,826,15522.0,11,2018-01-12,42.0
827,827,15533.0,11,2018-01-12,43.0
828,828,15550.0,11,2018-01-12,30.0
829,829,15621.0,11,2018-01-12,73.0
830,830,15660.0,11,2018-01-12,51.0
831,831,15673.0,11,2018-01-12,86.0
832,832,15676.0,11,2018-01-12,76.0
833,833,15696.0,11,2018-01-12,89.0
834,834,15720.0,11,2018-01-12,73.0
835,835,15723.0,11,2018-01-12,27.0
836,836,15762.0,11,2018-01-12,67.0
837,837,15774.0,11,2018-01-12,86.0
838,838,15808.0,11,2018-01-12,88.0
839,839,15810.0,11,2018-01-12,84.0
840,840,15820.0,11,2018-01-12,94.0
841,841,15832.0,11,2018-01-12,36.0
842,842,15839.0,11,2018-01-12,53.0
843,843,15879.0,11,2018-01-12,83.0
844,844,70230.0,12,2018-01-12,96.0
845,845,68013.0,12,2018-01-12,48.0
846,846,68121.0,12,2018-01-12,60.0
847,847,68132.0,12,2018-01-12,33.0
848,848,68152.0,12,2018-01-12,84.0
849,849,68160.0,12,2018-01-12,41.0
850,850,68169.0,12,2018-01-12,82.0
851,851,68176.0,12,2018-01-12,88.0
852,852,68209.0,12,2018-01-12,81.0
853,853,68245.0,12,2018-01-12,51.0
854,854,68250.0,12,2018-01-12,92.0
855,855,68264.0,12,2018-01-12,48.0
856,856,68266.0,12,2018-01-12,96.0
857,857,68296.0,12,2018-01-12,90.0
858,858,68298.0,12,2018-01-12,97.0
859,859,68322.0,12,2018-01-12,66.0
860,860,68344.0,12,2018-01-12,61.0
861,861,68368.0,12,2018-01-12,100.0
862,862,68370.0,12,2018-01-12,27.0
863,863,68425.0,12,2018-01-12,61.0
864,864,68522.0,12,2018-01-12,33.0
865,865,68524.0,12,2018-01-12,62.0
866,866,68533.0,12,2018-01-12,85.0
867,867,68673.0,12,2018-01-12,78.0
868,868,68682.0,12,2018-01-12,53.0
869,869,68686.0,12,2018-01-12,68.0
870,870,68705.0,12,2018-01-12,57.0
871,871,68720.0,12,2018-01-12,62.0
872,872,68867.0,12,2018-01-12,44.0
873,873,20310.0,12,2018-01-12,94.0
874,874,18029.0,12,2018-01-12,82.0
875,875,18479.0,12,2018-01-12,68.0
876,876,18785.0,12,2018-01-12,89.0
877,877,17446.0,12,2018-01-12,72.0
878,878,15022.0,12,2018-01-12,69.0
879,879,15090.0,12,2018-01-12,47.0
880,880,15092.0,12,2018-01-12,53.0
881,881,15106.0,12,2018-01-12,66.0
882,882,15114.0,12,2018-01-12,20.0
883,883,15131.0,12,2018-01-12,87.0
884,884,15135.0,12,2018-01-12,74.0
885,885,15162.0,12,2018-01-12,87.0
886,886,15187.0,12,2018-01-12,62.0
887,887,15215.0,12,2018-01-12,50.0
888,888,15218.0,12,2018-01-12,78.0
889,889,15224.0,12,2018-01-12,78.0
890,890,15226.0,12,2018-01-12,40.0
891,891,15236.0,12,2018-01-12,68.0
892,892,15244.0,12,2018-01-12,98.0
893,893,15248.0,12,2018-01-12,77.0
894,894,15276.0,12,2018-01-12,80.0
895,895,15293.0,12,2018-01-12,66.0
896,896,15317.0,12,2018-01-12,44.0
897,897,15332.0,12,2018-01-12,79.0
898,898,15362.0,12,2018-01-12,49.0
899,899,15368.0,12,2018-01-12,85.0
900,900,15380.0,12,2018-01-12,81.0
901,901,15401.0,12,2018-01-12,24.0
902,902,15403.0,12,2018-01-12,77.0
903,903,15466.0,12,2018-01-12,92.0
904,904,15500.0,12,2018-01-12,68.0
905,905,15511.0,12,2018-01-12,76.0
906,906,15514.0,12,2018-01-12,80.0
907,907,15518.0,12,2018-01-12,50.0
908,908,15522.0,12,2018-01-12,37.0
909,909,15533.0,12,2018-01-12,35.0
910,910,15550.0,12,2018-01-12,34.0
911,911,15621.0,12,2018-01-12,75.0
912,912,15638.0,12,2018-01-12,99.0
913,913,15660.0,12,2018-01-12,42.0
914,914,15676.0,12,2018-01-12,71.0
915,915,15696.0,12,2018-01-12,75.0
916,916,15720.0,12,2018-01-12,69.0
917,917,15723.0,12,2018-01-12,23.0
918,918,15762.0,12,2018-01-12,72.0
919,919,15774.0,12,2018-01-12,71.0
920,920,15808.0,12,2018-01-12,80.0
921,921,15810.0,12,2018-01-12,85.0
922,922,15820.0,12,2018-01-12,77.0
923,923,15822.0,12,2018-01-12,98.0
924,924,15832.0,12,2018-01-12,33.0
925,925,15839.0,12,2018-01-12,47.0
926,926,15879.0,12,2018-01-12,75.0
927,927,54125.0,12,2018-01-12,62.0
928,928,54871.0,12,2018-01-12,80.0
929,929,54680.0,12,2018-01-12,72.0
930,930,54418.0,12,2018-01-12,81.0
931,931,54480.0,12,2018-01-12,76.0
932,932,52480.0,12,2018-01-12,99.0
933,933,52565.0,12,2018-01-12,95.0
934,934,63111.0,12,2018-01-12,100.0
935,935,44420.0,12,2018-01-12,51.0
936,936,41026.0,12,2018-01-12,96.0
937,937,41244.0,12,2018-01-12,94.0
938,938,50686.0,12,2018-01-12,27.0
939,939,50110.0,12,2018-01-12,80.0
940,940,50245.0,12,2018-01-12,43.0
941,941,50270.0,12,2018-01-12,82.0
942,942,81220.0,12,2018-01-12,73.0
943,943,81591.0,12,2018-01-12,89.0
944,944,85015.0,12,2018-01-12,43.0
945,945,85136.0,12,2018-01-12,11.0
946,946,85279.0,12,2018-01-12,47.0
947,947,85300.0,12,2018-01-12,78.0
948,948,85315.0,12,2018-01-12,31.0
949,949,86219.0,12,2018-01-12,90.0
950,950,97161.0,12,2018-01-12,33.0
951,951,97666.0,12,2018-01-12,22.0
952,952,99624.0,12,2018-01-12,52.0
953,953,27810.0,12,2018-01-12,95.0
954,954,27660.0,12,2018-01-12,91.0
955,955,27745.0,12,2018-01-12,35.0
956,956,27580.0,12,2018-01-12,98.0
957,957,27600.0,12,2018-01-12,90.0
958,958,27050.0,12,2018-01-12,93.0
959,959,27135.0,12,2018-01-12,79.0
960,960,27160.0,12,2018-01-12,81.0
961,961,27372.0,12,2018-01-12,62.0
962,962,25086.0,12,2018-01-12,56.0
963,963,25120.0,12,2018-01-12,86.0
964,964,25288.0,12,2018-01-12,98.0
965,965,25299.0,12,2018-01-12,99.0
966,966,25339.0,12,2018-01-12,79.0
967,967,25368.0,12,2018-01-12,81.0
968,968,25483.0,12,2018-01-12,69.0
969,969,25871.0,12,2018-01-12,54.0
970,970,5004.0,12,2018-01-12,68.0
971,971,5475.0,12,2018-01-12,44.0
972,972,5501.0,12,2018-01-12,81.0
973,973,5658.0,12,2018-01-12,57.0
974,974,5819.0,12,2018-01-12,98.0
975,975,70230.0,13,2018-01-12,80.0
976,976,73461.0,13,2018-01-12,99.0
977,977,73622.0,13,2018-01-12,94.0
978,978,20310.0,13,2018-01-12,74.0
979,979,25086.0,13,2018-01-12,50.0
980,980,25120.0,13,2018-01-12,65.0
981,981,25288.0,13,2018-01-12,84.0
982,982,25299.0,13,2018-01-12,82.0
983,983,25324.0,13,2018-01-12,86.0
984,984,25335.0,13,2018-01-12,83.0
985,985,25339.0,13,2018-01-12,60.0
986,986,25368.0,13,2018-01-12,81.0
987,987,25483.0,13,2018-01-12,58.0
988,988,25594.0,13,2018-01-12,84.0
989,989,25781.0,13,2018-01-12,85.0
990,990,25871.0,13,2018-01-12,51.0
991,991,18029.0,13,2018-01-12,64.0
992,992,18205.0,13,2018-01-12,98.0
993,993,18460.0,13,2018-01-12,98.0
994,994,18479.0,13,2018-01-12,55.0
995,995,18756.0,13,2018-01-12,99.0
996,996,18785.0,13,2018-01-12,74.0
997,997,18860.0,13,2018-01-12,81.0
998,998,17446.0,13,2018-01-12,46.0
999,999,17495.0,13,2018-01-12,98.0
1000,1000,15022.0,13,2018-01-12,54.0
1001,1001,15051.0,13,2018-01-12,90.0
1002,1002,15090.0,13,2018-01-12,39.0
1003,1003,15092.0,13,2018-01-12,44.0
1004,1004,15106.0,13,2018-01-12,62.0
1005,1005,15114.0,13,2018-01-12,19.0
1006,1006,15131.0,13,2018-01-12,77.0
1007,1007,15135.0,13,2018-01-12,68.0
1008,1008,15162.0,13,2018-01-12,79.0
1009,1009,15172.0,13,2018-01-12,99.0
1010,1010,15180.0,13,2018-01-12,95.0
1011,1011,15187.0,13,2018-01-12,49.0
1012,1012,15189.0,13,2018-01-12,100.0
1013,1013,15215.0,13,2018-01-12,44.0
1014,1014,15218.0,13,2018-01-12,79.0
1015,1015,15223.0,13,2018-01-12,77.0
1016,1016,15224.0,13,2018-01-12,69.0
1017,1017,15226.0,13,2018-01-12,39.0
1018,1018,15232.0,13,2018-01-12,95.0
1019,1019,15236.0,13,2018-01-12,69.0
1020,1020,15244.0,13,2018-01-12,81.0
1021,1021,15248.0,13,2018-01-12,65.0
1022,1022,15276.0,13,2018-01-12,72.0
1023,1023,15293.0,13,2018-01-12,61.0
1024,1024,15296.0,13,2018-01-12,84.0
1025,1025,15317.0,13,2018-01-12,45.0
1026,1026,15332.0,13,2018-01-12,74.0
1027,1027,15362.0,13,2018-01-12,36.0
1028,1028,15368.0,13,2018-01-12,79.0
1029,1029,15377.0,13,2018-01-12,100.0
1030,1030,15380.0,13,2018-01-12,83.0
1031,1031,15401.0,13,2018-01-12,24.0
1032,1032,15403.0,13,2018-01-12,78.0
1033,1033,15464.0,13,2018-01-12,81.0
1034,1034,15466.0,13,2018-01-12,75.0
1035,1035,15476.0,13,2018-01-12,92.0
1036,1036,15500.0,13,2018-01-12,57.0
1037,1037,15511.0,13,2018-01-12,76.0
1038,1038,15514.0,13,2018-01-12,63.0
1039,1039,15518.0,13,2018-01-12,41.0
1040,1040,15522.0,13,2018-01-12,39.0
1041,1041,15533.0,13,2018-01-12,36.0
1042,1042,15537.0,13,2018-01-12,91.0
1043,1043,15550.0,13,2018-01-12,34.0
1044,1044,15621.0,13,2018-01-12,58.0
1045,1045,15638.0,13,2018-01-12,74.0
1046,1046,15660.0,13,2018-01-12,42.0
1047,1047,19290.0,13,2018-01-12,97.0
1048,1048,19701.0,13,2018-01-12,82.0
1049,1049,54109.0,13,2018-01-12,92.0
1050,1050,54125.0,13,2018-01-12,52.0
1051,1051,54239.0,13,2018-01-12,95.0
1052,1052,54344.0,13,2018-01-12,89.0
1053,1053,54418.0,13,2018-01-12,58.0
1054,1054,54480.0,13,2018-01-12,64.0
1055,1055,54553.0,13,2018-01-12,96.0
1056,1056,54680.0,13,2018-01-12,52.0
1057,1057,54743.0,13,2018-01-12,90.0
1058,1058,54871.0,13,2018-01-12,74.0
1059,1059,63111.0,13,2018-01-12,82.0
1060,1060,68013.0,13,2018-01-12,40.0
1061,1061,68121.0,13,2018-01-12,48.0
1062,1062,68132.0,13,2018-01-12,28.0
1063,1063,68152.0,13,2018-01-12,72.0
1064,1064,68160.0,13,2018-01-12,36.0
1065,1065,68162.0,13,2018-01-12,97.0
1066,1066,68169.0,13,2018-01-12,67.0
1067,1067,68176.0,13,2018-01-12,73.0
1068,1068,68209.0,13,2018-01-12,63.0
1069,1069,68217.0,13,2018-01-12,97.0
1070,1070,68245.0,13,2018-01-12,42.0
1071,1071,68250.0,13,2018-01-12,74.0
1072,1072,68264.0,13,2018-01-12,34.0
1073,1073,68266.0,13,2018-01-12,83.0
1074,1074,68271.0,13,2018-01-12,100.0
1075,1075,68296.0,13,2018-01-12,71.0
1076,1076,68298.0,13,2018-01-12,86.0
1077,1077,68322.0,13,2018-01-12,57.0
1078,1078,68327.0,13,2018-01-12,89.0
1079,1079,68344.0,13,2018-01-12,49.0
1080,1080,68368.0,13,2018-01-12,78.0
1081,1081,68370.0,13,2018-01-12,24.0
1082,1082,68377.0,13,2018-01-12,99.0
1083,1083,68425.0,13,2018-01-12,55.0
1084,1084,68522.0,13,2018-01-12,27.0
1085,1085,68524.0,13,2018-01-12,52.0
1086,1086,68533.0,13,2018-01-12,75.0
1087,1087,68573.0,13,2018-01-12,93.0
1088,1088,68673.0,13,2018-01-12,62.0
1089,1089,68682.0,13,2018-01-12,51.0
1090,1090,68684.0,13,2018-01-12,97.0
1091,1091,68686.0,13,2018-01-12,61.0
1092,1092,68705.0,13,2018-01-12,50.0
1093,1093,68720.0,13,2018-01-12,46.0
1094,1094,68780.0,13,2018-01-12,76.0
1095,1095,68855.0,13,2018-01-12,100.0
1096,1096,68867.0,13,2018-01-12,36.0
1097,1097,44420.0,13,2018-01-12,45.0
1098,1098,50110.0,13,2018-01-12,64.0
1099,1099,50124.0,13,2018-01-12,93.0
1100,1100,50245.0,13,2018-01-12,36.0
1101,1101,50270.0,13,2018-01-12,66.0
1102,1102,50325.0,13,2018-01-12,91.0
1103,1103,50686.0,13,2018-01-12,17.0
1104,1104,52233.0,13,2018-01-12,90.0
1105,1105,52385.0,13,2018-01-12,79.0
1106,1106,52390.0,13,2018-01-12,87.0
1107,1107,52480.0,13,2018-01-12,79.0
1108,1108,52565.0,13,2018-01-12,91.0
1109,1109,81220.0,13,2018-01-12,48.0
1110,1110,81591.0,13,2018-01-12,62.0
1111,1111,85015.0,13,2018-01-12,29.0
1112,1112,85136.0,13,2018-01-12,11.0
1113,1113,85279.0,13,2018-01-12,32.0
1114,1114,85300.0,13,2018-01-12,62.0
1115,1115,85315.0,13,2018-01-12,21.0
1116,1116,85400.0,13,2018-01-12,96.0
1117,1117,86219.0,13,2018-01-12,70.0
1118,1118,86755.0,13,2018-01-12,89.0
1119,1119,86760.0,13,2018-01-12,98.0
1120,1120,88564.0,13,2018-01-12,92.0
1121,1121,91540.0,13,2018-01-12,93.0
1122,1122,99624.0,13,2018-01-12,39.0
1123,1123,97161.0,13,2018-01-12,27.0
1124,1124,97666.0,13,2018-01-12,18.0
1125,1125,41026.0,13,2018-01-12,60.0
1126,1126,41244.0,13,2018-01-12,76.0
1127,1127,41349.0,13,2018-01-12,88.0
1128,1128,41483.0,13,2018-01-12,93.0
1129,1129,41518.0,13,2018-01-12,93.0
1130,1130,27050.0,13,2018-01-12,72.0
1131,1131,27099.0,13,2018-01-12,89.0
1132,1132,27135.0,13,2018-01-12,55.0
1133,1133,27160.0,13,2018-01-12,68.0
1134,1134,27372.0,13,2018-01-12,41.0
1135,1135,27413.0,13,2018-01-12,78.0
1136,1136,27425.0,13,2018-01-12,62.0
1137,1137,27580.0,13,2018-01-12,76.0
1138,1138,27600.0,13,2018-01-12,70.0
1139,1139,27660.0,13,2018-01-12,60.0
1140,1140,27745.0,13,2018-01-12,28.0
1141,1141,27810.0,13,2018-01-12,69.0
1142,1142,5004.0,13,2018-01-12,55.0
1143,1143,5021.0,13,2018-01-12,85.0
1144,1144,5086.0,13,2018-01-12,79.0
1145,1145,5142.0,13,2018-01-12,99.0
1146,1146,5150.0,13,2018-01-12,84.0
1147,1147,5306.0,13,2018-01-12,95.0
1148,1148,5475.0,13,2018-01-12,25.0
1149,1149,5501.0,13,2018-01-12,71.0
1150,1150,5658.0,13,2018-01-12,45.0
1151,1151,5819.0,13,2018-01-12,71.0
1152,1152,5873.0,13,2018-01-12,73.0
1153,1153,13042.0,13,2018-01-12,94.0
1154,1154,13062.0,13,2018-01-12,94.0
1155,1155,13490.0,13,2018-01-12,86.0
1156,1156,13580.0,13,2018-01-12,82.0
1157,1157,15676.0,13,2018-01-12,58.0
1158,1158,15690.0,13,2018-01-12,91.0
1159,1159,15696.0,13,2018-01-12,68.0
1160,1160,15720.0,13,2018-01-12,66.0
1161,1161,15723.0,13,2018-01-12,17.0
1162,1162,15761.0,13,2018-01-12,91.0
1163,1163,15762.0,13,2018-01-12,69.0
1164,1164,15774.0,13,2018-01-12,69.0
1165,1165,15790.0,13,2018-01-12,99.0
1166,1166,15798.0,13,2018-01-12,99.0
1167,1167,15808.0,13,2018-01-12,78.0
1168,1168,15810.0,13,2018-01-12,78.0
1169,1169,15816.0,13,2018-01-12,94.0
1170,1170,15820.0,13,2018-01-12,55.0
1171,1171,15822.0,13,2018-01-12,88.0
1172,1172,15832.0,13,2018-01-12,33.0
1173,1173,15839.0,13,2018-01-12,36.0
1174,1174,15897.0,13,2018-01-12,100.0
1175,1175,15879.0,13,2018-01-12,67.0
1176,1176,70230.0,14,2018-01-12,60.0
1177,1177,68013.0,14,2018-01-12,31.0
1178,1178,68020.0,14,2018-01-12,88.0
1179,1179,68092.0,14,2018-01-12,72.0
1180,1180,68121.0,14,2018-01-12,39.0
1181,1181,68132.0,14,2018-01-12,19.0
1182,1182,68152.0,14,2018-01-12,64.0
1183,1183,68160.0,14,2018-01-12,29.0
1184,1184,68162.0,14,2018-01-12,87.0
1185,1185,68169.0,14,2018-01-12,49.0
1186,1186,68176.0,14,2018-01-12,42.0
1187,1187,68207.0,14,2018-01-12,95.0
1188,1188,68209.0,14,2018-01-12,37.0
1189,1189,68211.0,14,2018-01-12,83.0
1190,1190,68217.0,14,2018-01-12,70.0
1191,1191,68245.0,14,2018-01-12,38.0
1192,1192,68250.0,14,2018-01-12,58.0
1193,1193,68264.0,14,2018-01-12,29.0
1194,1194,68266.0,14,2018-01-12,57.0
1195,1195,68271.0,14,2018-01-12,69.0
1196,1196,68296.0,14,2018-01-12,49.0
1197,1197,68298.0,14,2018-01-12,66.0
1198,1198,68318.0,14,2018-01-12,95.0
1199,1199,68320.0,14,2018-01-12,93.0
1200,1200,68322.0,14,2018-01-12,39.0
1201,1201,68327.0,14,2018-01-12,58.0
1202,1202,68344.0,14,2018-01-12,30.0
1203,1203,68368.0,14,2018-01-12,53.0
1204,1204,68370.0,14,2018-01-12,19.0
1205,1205,68377.0,14,2018-01-12,83.0
1206,1206,68397.0,14,2018-01-12,88.0
1207,1207,68425.0,14,2018-01-12,42.0
1208,1208,68444.0,14,2018-01-12,85.0
1209,1209,68468.0,14,2018-01-12,81.0
1210,1210,68498.0,14,2018-01-12,74.0
1211,1211,68502.0,14,2018-01-12,92.0
1212,1212,68522.0,14,2018-01-12,22.0
1213,1213,68524.0,14,2018-01-12,36.0
1214,1214,68533.0,14,2018-01-12,56.0
1215,1215,68549.0,14,2018-01-12,72.0
1216,1216,68573.0,14,2018-01-12,65.0
1217,1217,68673.0,14,2018-01-12,47.0
1218,1218,68682.0,14,2018-01-12,47.0
1219,1219,68684.0,14,2018-01-12,82.0
1220,1220,68686.0,14,2018-01-12,52.0
1221,1221,68705.0,14,2018-01-12,42.0
1222,1222,68720.0,14,2018-01-12,32.0
1223,1223,68780.0,14,2018-01-12,61.0
1224,1224,68820.0,14,2018-01-12,87.0
1225,1225,68855.0,14,2018-01-12,77.0
1226,1226,68867.0,14,2018-01-12,28.0
1227,1227,73024.0,14,2018-01-12,95.0
1228,1228,73152.0,14,2018-01-12,95.0
1229,1229,73461.0,14,2018-01-12,68.0
1230,1230,73622.0,14,2018-01-12,72.0
1231,1231,73686.0,14,2018-01-12,89.0
1232,1232,73770.0,14,2018-01-12,83.0
1233,1233,20310.0,14,2018-01-12,52.0
1234,1234,20443.0,14,2018-01-12,97.0
1235,1235,19290.0,14,2018-01-12,76.0
